Model,Epoch,Dataset,Is_Single_Class,Calibrated_Threshold,Optimized_Threshold,Threshold_Diff,Calibrated_F1,Optimized_F1,F1_Improvement,Calibrated_Brier,Optimized_Brier,Brier_Improvement
Wav2Vec2_GaussianNoise,15,UrbanSound,Yes,0.00406790,0.70098877,+0.69692087,,,,0.00023422808051522001,0.00023422808051522001,0.0
Wav2Vec2_GaussianNoise,15,Wonjun_Yi,Yes,0.00406790,0.02000150,+0.01593360,,,,0.9910257090462966,0.9910257090462966,0.0
Wav2Vec2_GaussianNoise,20,CalibrationDataset,No,0.00063056,0.00063056,+0.00000000,0.5548446069469837,0.5548446069469837,0.0,0.3794383816245353,0.3794383816245353,0.0
Wav2Vec2_GaussianNoise,20,DronePrint,Yes,0.00063056,0.00063056,+0.00000000,,,,0.9961286577693759,0.9961286577693759,0.0
Wav2Vec2_GaussianNoise,20,Emo,Yes,0.00063056,0.00063056,+0.00000000,,,,2.361528408208606e-06,2.361528408208606e-06,0.0
Wav2Vec2_GaussianNoise,20,ESC-50,Yes,0.00063056,0.00063056,+0.00000000,,,,8.860438831721193e-07,8.860438831721193e-07,0.0
Wav2Vec2_GaussianNoise,20,Fusion,No,0.00063056,0.06537316,+0.06474260,0.7640079103493738,2.4365878024414606e-05,-0.7639835444713493,0.88604557324634,0.88604557324634,0.0
Wav2Vec2_GaussianNoise,20,H-2,Yes,0.00063056,0.00063056,+0.00000000,,,,0.9982636125864404,0.9982636125864404,0.0
Wav2Vec2_GaussianNoise,20,MerilainenCompiledSounds,No,0.00063056,0.00063056,+0.00000000,0.8750000000000001,0.8750000000000001,0.0,0.7759646943779595,0.7759646943779595,0.0
Wav2Vec2_GaussianNoise,20,S&E,No,0.00063056,0.00063056,+0.00000000,0.5066666666666666,0.5066666666666666,0.0,0.3384835446900863,0.3384835446900863,0.0
Wav2Vec2_GaussianNoise,20,UrbanSound,Yes,0.00063056,0.18184866,+0.18121810,,,,8.314539678782517e-06,8.314539678782517e-06,0.0
Wav2Vec2_GaussianNoise,20,Wonjun_Yi,Yes,0.00063056,0.02065826,+0.02002770,,,,0.9984390613055184,0.9984390613055184,0.0
Wav2Vec2_GaussianNoise,5,CalibrationDataset,No,0.54113591,0.54257840,+0.00144249,0.8537005163511189,0.8537005163511189,0.0,0.10191265189460272,0.10191265189460272,0.0
Wav2Vec2_GaussianNoise,5,DronePrint,Yes,0.54113591,0.23767711,-0.30345880,,,,0.2705533503879317,0.2705533503879317,0.0
Wav2Vec2_GaussianNoise,5,Emo,Yes,0.54113591,0.69699300,+0.15585709,,,,0.026798991071694395,0.026798991071694395,0.0
Wav2Vec2_GaussianNoise,5,ESC-50,Yes,0.54113591,0.82052470,+0.27938879,,,,0.01080095815708335,0.01080095815708335,0.0
Wav2Vec2_GaussianNoise,5,Fusion,No,0.54113591,0.02734187,-0.51379404,0.6548075198512987,0.970483205336588,0.31567568548528935,0.2761760531527589,0.2761760531527589,0.0
Wav2Vec2_GaussianNoise,5,H-2,Yes,0.54113591,0.02004213,-0.52109378,,,,0.849151642570245,0.849151642570245,0.0
Wav2Vec2_GaussianNoise,5,MerilainenCompiledSounds,No,0.54113591,0.10285112,-0.43828479,0.0,0.5,0.5,0.6100462574682985,0.6100462574682985,0.0
Wav2Vec2_GaussianNoise,5,S&E,No,0.54113591,0.11563919,-0.42549672,0.08695652173913043,0.45714285714285713,0.3701863354037267,0.2915820787772185,0.2915820787772185,0.0
Wav2Vec2_GaussianNoise,5,UrbanSound,Yes,0.54113591,0.86745596,+0.32632005,,,,0.03219346755057238,0.03219346755057238,0.0
Wav2Vec2_GaussianNoise,5,Wonjun_Yi,Yes,0.54113591,0.02015315,-0.52098276,,,,0.28635423648254793,0.28635423648254793,0.0
Wav2Vec2_Vanilla,1,CalibrationDataset,No,0.32823363,0.32823363,+0.00000000,0.8603642671292282,0.8603642671292282,0.0,0.20375948666461835,0.20375948666461835,0.0
Wav2Vec2_Vanilla,1,DronePrint,Yes,0.32823363,0.28445908,-0.04377455,,,,0.4551471016935997,0.4551471016935997,0.0
Wav2Vec2_Vanilla,1,Emo,Yes,0.32823363,0.32835868,+0.00012505,,,,0.06229455308871738,0.06229455308871738,0.0
Wav2Vec2_Vanilla,1,ESC-50,Yes,0.32823363,0.39795540,+0.06972177,,,,0.04919132477290692,0.04919132477290692,0.0
Wav2Vec2_Vanilla,1,H-2,Yes,0.32823363,0.18360016,-0.14463347,,,,0.5596209489035595,0.5596209489035595,0.0
Wav2Vec2_Vanilla,1,MerilainenCompiledSounds,No,0.32823363,0.22692542,-0.10130821,0.0,0.8936170212765957,0.8936170212765957,0.43162180054394433,0.43162180054394433,0.0
Wav2Vec2_Vanilla,1,S&E,No,0.32823363,0.24450704,-0.08372659,0.0,0.7037037037037037,0.7037037037037037,0.22196464311031974,0.22196464311031974,0.0
Wav2Vec2_Vanilla,1,UrbanSound,Yes,0.32823363,0.44000918,+0.11177555,,,,0.061267037575618265,0.061267037575618265,0.0
Wav2Vec2_Vanilla,1,Wav2Vec2_Vanilla_Epoch_1_Fusion,No,0.32823363,0.28658970,-0.04164393,0.7535427053936887,0.9745558169099718,0.2210131115162831,0.40353207649044803,0.40353207649044803,0.0
Wav2Vec2_Vanilla,1,Wonjun_Yi,Yes,0.32823363,0.26813343,-0.06010020,,,,0.44278239208097714,0.44278239208097714,0.0
Wav2Vec2_Vanilla,10,CalibrationDataset,No,0.02434713,0.02375309,-0.00059404,0.8467274233637118,0.8472336911643269,0.0005062678006151344,0.3284460576494856,0.3284460576494856,0.0
Wav2Vec2_Vanilla,10,DronePrint,Yes,0.02434713,0.03129824,+0.00695111,,,,0.8438112555783152,0.8438112555783152,0.0
Wav2Vec2_Vanilla,10,Emo,Yes,0.02434713,0.11253475,+0.08818762,,,,0.0003813329554648966,0.0003813329554648966,0.0
Wav2Vec2_Vanilla,10,ESC-50,Yes,0.02434713,0.25937277,+0.23502564,,,,0.0002703490472763253,0.0002703490472763253,0.0
Wav2Vec2_Vanilla,10,Fusion,No,0.02434713,0.02000284,-0.00434429,0.6462120964846428,0.7110125875860358,0.06480049110139297,0.8352356713900808,0.8352356713900808,0.0
Wav2Vec2_Vanilla,10,H-2,Yes,0.02434713,0.02007572,-0.00427141,,,,0.9689052981222449,0.9689052981222449,0.0
Wav2Vec2_Vanilla,10,MerilainenCompiledSounds,No,0.02434713,0.02434713,+0.00000000,0.4444444444444445,0.4444444444444445,0.0,0.7478512714384471,0.7478512714384471,0.0
Wav2Vec2_Vanilla,10,S&E,No,0.02434713,0.02434713,+0.00000000,0.5161290322580646,0.5161290322580646,0.0,0.325373191095604,0.325373191095604,0.0
Wav2Vec2_Vanilla,10,UrbanSound,Yes,0.02434713,0.72304773,+0.69870060,,,,0.0010007165319841132,0.0010007165319841132,0.0
Wav2Vec2_Vanilla,10,Wonjun_Yi,Yes,0.02434713,0.02000284,-0.00434429,,,,0.9399952623826502,0.9399952623826502,0.0
Wav2Vec2_Vanilla,15,CalibrationDataset,No,0.00047439,0.02736934,+0.02689495,0.6426461901949202,0.003236245954692557,-0.6394099442402277,0.37963097507539567,0.37963097507539567,0.0
Wav2Vec2_Vanilla,15,DronePrint,Yes,0.00047439,0.02064655,+0.02017215,,,,0.9860577061458886,0.9860577061458886,0.0
Wav2Vec2_Vanilla,15,Emo,Yes,0.00047439,0.00047439,+0.00000000,,,,3.732098389833348e-06,3.732098389833348e-06,0.0
Wav2Vec2_Vanilla,15,ESC-50,Yes,0.00047439,0.03997797,+0.03950357,,,,4.161094302438859e-06,4.161094302438859e-06,0.0
Wav2Vec2_Vanilla,15,Fusion,No,0.00047439,0.02064655,+0.02017215,0.73295692480975,0.0010949038309468486,-0.7318620209788032,0.8857344594887779,0.8857344594887779,0.0
Wav2Vec2_Vanilla,15,H-2,Yes,0.00047439,0.02230541,+0.02183101,,,,0.9962995605098615,0.9962995605098615,0.0
Wav2Vec2_Vanilla,15,MerilainenCompiledSounds,No,0.00047439,0.02389915,+0.02342476,0.8510638297872339,0.0909090909090909,-0.760154738878143,0.7735838402403127,0.7735838402403127,0.0
Wav2Vec2_Vanilla,15,S&E,No,0.00047439,0.00047439,+0.00000000,0.4347826086956521,0.4347826086956521,0.0,0.3376328414991513,0.3376328414991513,0.0
Wav2Vec2_Vanilla,15,UrbanSound,Yes,0.00047439,0.33095548,+0.33048109,,,,5.2550531168878884e-05,5.2550531168878884e-05,0.0
Wav2Vec2_Vanilla,15,Wonjun_Yi,Yes,0.00047439,0.07195637,+0.07148198,,,,0.9981490075594871,0.9981490075594871,0.0
Wav2Vec2_Vanilla,20,CalibrationDataset,No,0.00018674,0.00018674,+0.00000000,0.5554537121906508,0.5554537121906508,0.0,0.380509733068664,0.380509733068664,0.0
Wav2Vec2_Vanilla,20,DronePrint,Yes,0.00018674,0.00018674,+0.00000000,,,,0.997887649423517,0.997887649423517,0.0
Wav2Vec2_Vanilla,20,Emo,Yes,0.00018674,0.00018674,+0.00000000,,,,2.015964351799983e-07,2.015964351799983e-07,0.0
Wav2Vec2_Vanilla,20,ESC-50,Yes,0.00018674,0.00018674,+0.00000000,,,,2.6159002070871784e-07,2.6159002070871784e-07,0.0
Wav2Vec2_Vanilla,20,Fusion,No,0.00018674,0.02492655,+0.02473982,0.850102463511083,0.0,-0.850102463511083,0.8870243936952787,0.8870243936952787,0.0
Wav2Vec2_Vanilla,20,H-2,Yes,0.00018674,0.00018674,+0.00000000,,,,0.998967815376834,0.998967815376834,0.0
Wav2Vec2_Vanilla,20,MerilainenCompiledSounds,No,0.00018674,0.00018674,+0.00000000,0.8750000000000001,0.8750000000000001,0.0,0.7767569091979623,0.7767569091979623,0.0
Wav2Vec2_Vanilla,20,S&E,No,0.00018674,0.00018674,+0.00000000,0.5066666666666666,0.5066666666666666,0.0,0.3389069002442164,0.3389069002442164,0.0
Wav2Vec2_Vanilla,20,UrbanSound,Yes,0.00018674,0.08609464,+0.08590790,,,,2.0945705949622566e-06,2.0945705949622566e-06,0.0
Wav2Vec2_Vanilla,20,Wonjun_Yi,Yes,0.00018674,0.00018674,+0.00000000,,,,0.9995580612865631,0.9995580612865631,0.0
Wav2Vec2_Vanilla,5,CalibrationDataset,No,0.34963050,0.35469980,+0.00506930,0.8561872909698997,0.8561872909698997,0.0,0.1384352216824925,0.1384352216824925,0.0
Wav2Vec2_Vanilla,5,DronePrint,Yes,0.34963050,0.26588514,-0.08374536,,,,0.23395953848318066,0.23395953848318066,0.0
Wav2Vec2_Vanilla,5,Emo,Yes,0.34963050,0.73350820,+0.38387770,,,,0.0278915336684256,0.0278915336684256,0.0
Wav2Vec2_Vanilla,5,ESC-50,Yes,0.34963050,0.79943890,+0.44980840,,,,0.011897569757928468,0.011897569757928468,0.0
Wav2Vec2_Vanilla,5,Fusion,No,0.34963050,0.02820095,-0.32142956,0.48445564978226,0.9661010834666123,0.48164543368435225,0.4768206885352688,0.4768206885352688,0.0
Wav2Vec2_Vanilla,5,H-2,Yes,0.34963050,0.02000481,-0.32962569,,,,0.8035583872742282,0.8035583872742282,0.0
Wav2Vec2_Vanilla,5,MerilainenCompiledSounds,No,0.34963050,0.02551997,-0.32411053,0.32,0.8292682926829269,0.5092682926829268,0.5728783881797244,0.5728783881797244,0.0
Wav2Vec2_Vanilla,5,S&E,No,0.34963050,0.19943483,-0.15019567,0.2962962962962963,0.5,0.20370370370370372,0.2650504406758655,0.2650504406758655,0.0
Wav2Vec2_Vanilla,5,UrbanSound,Yes,0.34963050,0.84809770,+0.49846720,,,,0.0260915200100656,0.0260915200100656,0.0
Wav2Vec2_Vanilla,5,Wonjun_Yi,Yes,0.34963050,0.02001937,-0.32961114,,,,0.5237812855122993,0.5237812855122993,0.0
